koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_ror,koi_prad,st_teff,st_logg,st_met,st_mass,st_radius,st_dens
1.0,20.99587872,2.6333,767.3,0.228,18.2,0.025412,1.3,3726.0,4.779,-0.12,0.487,0.47,6.567
1.0,7.41113177,2.5242,620.5,0.712,50.4,0.024438,2.45,5849.0,4.517,-0.02,1.014,0.919,1.839
0.0,1.000747038,0.9967,1823.5,0.908,147.4,0.047993,4.14,5472.0,4.499,-0.54,0.718,0.79,2.052
1.0,8.884922995,2.07004,16053.4,0.069,388.2,0.114124,10.51,5332.0,4.5,-0.08,0.821,0.843,1.928
1.0,8.09888906,4.20241,6911.1,0.018,435.9,0.076211,8.95,6167.0,4.444,0.07,1.1592,1.064,1.332
1.0,10.00653012,5.344,936.1,0.862,71.9,0.032174,3.52,6063.0,4.47,-0.02,1.079,1.001,1.517
1.0,17.855221681,7.41287,9065.2,0.075,915.7,0.08815,13.16,6635.0,4.246,-0.04,1.349,1.399,0.6474500000000001
1.0,5.007316661,4.2362,6932.3,0.344,431.4,0.077106,6.96,5865.0,4.557,-0.32,0.91545,0.835,2.2455
1.0,2.211116989,1.6485,724.2,0.69,42.6,0.026289,1.85,4500.0,4.656,-0.04,0.704,0.646,3.5755
1.0,27.9541337,3.95,942.5,0.063,25.4,0.026973,1.9,4500.0,4.656,-0.04,0.704,0.646,3.5755
1.0,12.69104387,3.7727,252.1,0.008,60.2,0.014487,2.57,5869.0,4.024,-0.16,1.019,1.626,0.3342
0.0,4.409409243,3.8636,12861.0,0.028,85.8,0.10287,10.95,5600.0,4.368,-0.26,0.811,0.975,1.231
1.0,16.23947096,4.0374,2590.7,0.043,123.8,0.045252,4.14,5191.0,4.564,0.34,0.937,0.837,2.248
1.0,6.308201629,2.9785,1328.5,0.03,86.2,0.032418,2.96,5191.0,4.564,0.34,0.937,0.837,2.248
1.0,2.052349884,2.0778,14280.6,0.437,1072.1,0.11123,13.12,5874.0,4.454,0.14,1.096,1.051,1.281
1.0,9.7704486,2.4517,1897.8,0.09,58.0,0.040133,2.23,3906.0,4.73,-0.22,0.524,0.52,5.417
1.0,5.169804269,2.153,1037.4,0.351,41.4,0.029936,1.66,3906.0,4.73,-0.22,0.524,0.52,5.417
1.0,21.22261195,6.5093,366.0,0.02,114.9,0.01746,2.48,5952.0,4.213,-0.08,1.024,1.302,0.64225
1.0,20.09017037,4.154,1432.1,0.886,36.9,0.040437,2.25,3906.0,4.73,-0.22,0.524,0.52,5.417
1.0,7.11373257,2.1764,807.6,0.334,44.4,0.025862,1.16,3568.0,4.855,0.0,0.44,0.411,8.95
1.0,3.306551643,1.8177,509.2,0.001,37.8,0.020275,0.91,3568.0,4.855,0.0,0.44,0.411,8.95
1.0,15.36845737,2.4714,756.1,0.115,30.9,0.02471,1.11,3568.0,4.855,0.0,0.44,0.411,8.95
1.0,13.81020318,3.048,1309.7,0.791,46.2,0.036595,4.56,5942.0,4.327,-0.04,1.009,1.142,0.9547
1.0,4.093578461,2.5833,538.6,0.93,36.4,0.026123,2.85,6077.0,4.471,-0.04,1.077,0.999,1.519
1.0,105.145959,8.593,685.4,0.964,15.4,0.031397,3.43,6077.0,4.471,-0.04,1.077,0.999,1.519
1.0,10.8484518,2.9993,1675.6,0.21,64.5,0.036303,2.34,4208.0,4.682,-0.2,0.6094999999999999,0.59,4.1715
1.0,6.66833241,1.915,362.3,0.644,14.2,0.018246,1.18,4208.0,4.682,-0.2,0.6094999999999999,0.59,4.1715
1.0,4.082274889,3.23015,17859.2,0.093,1669.1,0.121652,10.55,5655.0,4.573,-0.3,0.877,0.797,2.456
1.0,42.1406089,5.083,895.5,0.045,21.6,0.026274,1.85,4500.0,4.656,-0.04,0.704,0.646,3.5755
1.0,4.617490562,2.2618,575.8,0.649,28.1,0.023024,1.62,4500.0,4.656,-0.04,0.704,0.646,3.5755
1.0,10.19849255,2.4283,634.1,0.714,21.4,0.024778,1.75,4500.0,4.656,-0.04,0.704,0.646,3.5755
0.0,5.795063956,3.2496,1692.9,0.949,119.4,0.047975,4.33,5887.0,4.559,-0.32,0.9185,0.837,2.2445
1.0,7.15681552,2.5882,867.0,0.45,47.7,0.026979,2.47,5101.0,4.557,0.06,0.8233,0.795,2.218
1.0,17.64830851,2.0873,763.3,0.653,23.8,0.026581,2.43,5101.0,4.557,0.06,0.8233,0.795,2.218
1.0,4.14810719,2.535,175.2,0.093,12.9,0.011755,1.08,5101.0,4.557,0.06,0.8233,0.795,2.218
1.0,16.51410989,4.1575,973.5,0.395,55.9,0.028718,2.72,5527.0,4.488,-0.18,0.841,0.866,1.824
1.0,30.1329298,5.172,1015.8,0.839,44.8,0.03322,3.14,5527.0,4.488,-0.18,0.841,0.866,1.824
1.0,4.79090809,2.603,251.3,0.11,21.2,0.014349,1.36,5527.0,4.488,-0.18,0.841,0.866,1.824
1.0,31.71981013,4.819,363.4,0.125,63.1,0.017414,3.09,5869.0,4.024,-0.16,1.019,1.626,0.3342
1.0,99.6415962,4.448,952.5,0.028,22.7,0.027879,2.64,5527.0,4.488,-0.18,0.841,0.866,1.824
1.0,4.708326451,3.16114,7912.7,0.061,633.4,0.080242,10.6,5560.0,4.246,0.14,0.94,1.21,0.7477
0.0,16.37198661,3.8449,4147.6,9.303,54.5,8.358793,540.37,4187.0,4.656,-0.28,0.58,0.592,3.9345
1.0,5.392026903,2.9804,1151.4,0.314,77.4,0.030649,2.68,5192.0,4.589,0.16,0.90555,0.801,2.4785000000000004
1.0,6.491682808,4.301,7163.3,0.535,502.3,0.079893,9.66,6116.0,4.413,0.14,1.158,1.107,1.165
0.0,3.044770796,10.0134,1695.0,1.252,203.5,0.298444,24.54,5525.0,4.599,-0.36,0.8327,0.753,2.747
1.0,3.855603916,3.2179,16652.7,0.348,1173.9,0.119176,13.61,6028.0,4.46,0.21,1.1512,1.046,1.414
0.0,3.855599139,3.183,1030.9,0.864,90.1,0.033907,3.57,5936.0,4.501,0.07,1.075,0.965,1.685
1.0,38.47876629,5.04169,23530.0,0.003,1077.8,0.138123,13.26,5510.0,4.539,0.16,0.973,0.879,2.02
0.0,37.601661282,8.30604,59130.1,0.408,1667.3,0.227443,27.22,6140.0,4.354,-0.24,0.989,1.096,1.059
1.0,3.314947362,1.8007,1398.2,0.799,123.5,0.038195,3.94,5609.0,4.481,0.16,0.983,0.944,1.648
0.0,6.71969089,3.0231,969.7,0.985,45.4,0.046245,4.37,5931.0,4.479,-0.6,0.825,0.866,1.789
1.0,39.6431552,6.5292,15663.8,0.062,690.3,0.111685,10.98,5527.0,4.543,-0.08,0.88135,0.833,1.938
0.0,51.42598578,16.9422,66067.7,0.203,1843.8,0.236829,29.66,6257.0,4.41,0.21,1.2335,1.147,1.141
1.0,21.80451611,3.4097,1144.9,0.751,49.9,0.033653,2.6,5511.0,4.619,-0.5,0.79605,0.72,3.082
1.0,10.28194593,3.4366,1110.7,0.168,55.0,0.029849,2.53,5196.0,4.593,0.04,0.8714,0.775,2.5615
1.0,18.11993039,4.2309,1506.9,0.206,60.7,0.034825,2.95,5196.0,4.593,0.04,0.8714,0.775,2.5615
1.0,3.78402867,1.9012,426.1,0.691,25.6,0.020134,1.7,5196.0,4.593,0.04,0.8714,0.775,2.5615
1.0,5.15448142,3.228,697.5,0.933,48.1,0.030415,2.94,5431.0,4.457,-0.14,0.816,0.884,1.665
0.0,33.80364366,11.4813,13494.4,0.023,529.9,0.105539,20.7,5855.0,3.999,0.16,1.174,1.796,0.2856
1.0,5.743469797,3.4412,1240.2,0.001,79.7,0.032147,3.13,5897.0,4.531,-0.16,0.983,0.891,1.958
0.0,19.974485239,4.23479,40293.1,0.886,1398.8,0.243941,26.56,6108.0,4.471,-0.08,1.072,0.997,1.525
1.0,3.166353562,3.3129,1473.4,0.032,128.3,0.035047,3.82,6007.0,4.47,0.02,1.072,0.998,1.518
0.0,23.899634407,3.81881,20953.1,1.245,547.8,0.436512,44.04,6192.0,4.503,-0.38,0.991,0.924,1.768
1.0,3.388012244,2.6849,280.1,0.433,30.6,0.015454,2.11,5553.0,4.221,0.16,0.949,1.25,0.6847
1.0,5.83909761,3.1915,273.6,0.341,25.2,0.015116,2.06,5553.0,4.221,0.16,0.949,1.25,0.6847
1.0,1.620467654,2.1888,159.6,0.271,22.7,0.011493,1.57,5553.0,4.221,0.16,0.949,1.25,0.6847
1.0,10.6816951,3.605,307.8,0.646,21.9,0.016847,2.3,5553.0,4.221,0.16,0.949,1.25,0.6847
1.0,6.104849417,4.6912,2090.3,0.041,293.7,0.04092,3.18,5092.0,4.584,-0.34,0.714,0.712,2.766
1.0,3.578780566,2.91089,11382.2,0.079,1838.4,0.096067,10.43,5524.0,4.421,0.2,0.95,0.994,1.361
0.0,3.187067566,3.119,1037.4,1.234,37.2,0.269659,23.88,5450.0,4.552,-0.14,0.857,0.811,2.26
1.0,5.826657508,2.9183,1539.1,0.033,81.1,0.035356,4.09,5941.0,4.523,-0.2,0.959,0.916,1.559
1.0,12.41216347,3.739,611.3,0.021,25.6,0.02227,2.58,5941.0,4.523,-0.2,0.959,0.916,1.559
1.0,18.74649011,3.895,796.8,0.508,26.7,0.026327,3.05,5941.0,4.523,-0.2,0.959,0.916,1.559
1.0,20.86021229,5.1937,1910.5,0.066,117.0,0.040067,5.5,6035.0,4.22,-0.28,0.958,1.257,0.6785
1.0,42.63427848,6.1998,1719.3,0.142,78.7,0.038058,5.22,6035.0,4.22,-0.28,0.958,1.257,0.6785
1.0,87.6476068,8.871,1009.6,0.147,37.5,0.029163,4.0,6035.0,4.22,-0.28,0.958,1.257,0.6785
1.0,9.467821474,2.4327,2237.0,0.081,124.7,0.042684,2.13,3582.0,4.807,0.14,0.4795,0.458,7.314
1.0,0.893040969,1.0981,741.7,0.009,87.8,0.024717,1.24,3582.0,4.807,0.14,0.4795,0.458,7.314
1.0,4.942783419,3.25346,11144.7,0.566,2040.7,0.099444,10.62,5514.0,4.459,0.36,1.003,0.978,1.511
1.0,20.83426731,4.0454,988.4,0.256,45.1,0.028495,2.74,5537.0,4.549,0.21,0.999,0.88,2.066
1.0,9.94602357,3.3862,994.5,0.035,51.0,0.028229,3.12,5464.0,4.546,0.21,0.95635,0.887,1.606
1.0,1.04562195,1.8955,213.0,0.037,25.3,0.013092,1.45,5464.0,4.546,0.21,0.95635,0.887,1.606
1.0,5.71462396,2.336,297.8,0.503,16.7,0.016046,1.78,5464.0,4.546,0.21,0.95635,0.887,1.606
0.0,102.9641952,15.735,1896.7,0.922,86.1,0.050162,39.0,5047.0,3.066,0.07,2.15,7.119,0.008394
1.0,8.14515981,5.073,446.8,0.965,32.2,0.025296,3.43,5896.0,4.197,-0.36,0.884,1.24,0.6532
1.0,18.9985279,4.529,430.7,1.3,16.9,0.318792,43.17,5896.0,4.197,-0.36,0.884,1.24,0.6532
1.0,4.24439049,3.282,174.0,0.949,15.1,0.015253,2.07,5896.0,4.197,-0.36,0.884,1.24,0.6532
1.0,28.5742692,4.9427,824.9,0.068,97.1,0.026109,2.32,5551.0,4.508,-0.42,0.776,0.812,2.038
1.0,7.34373964,1.1784,574.4,0.185,32.2,0.022075,1.84,5757.0,4.594,-0.48,0.8525,0.766,2.6935
0.0,0.445277068,3.539,186.7,1.2962,28.9,0.307625,35.74,6167.0,4.445,0.07,1.1552,1.064,1.3415
0.0,0.379463865,0.86896,1973.3,1.246,458.6,0.305894,59.56,5075.0,3.892,-0.06,0.905,1.783,0.2249
0.0,9.88047978,2.78458,18541.0,1.02,534.5,0.235723,23.6,6113.0,4.512,-0.3,0.997,0.917,1.823
0.0,4.6484156,38.1939,128.4,0.968,91.7,0.013299,5.06,6969.0,4.002,-0.42,1.469,2.016,0.166625
0.0,17.512014768,1.8248,4511.7,0.994,322.3,0.110483,13.66,6224.0,4.33,-0.26,0.998,1.132,0.9682
0.0,0.525154153,2.1441,747.5,1.226,116.1,0.255581,23.61,5582.0,4.497,-0.3,0.819,0.846,1.906
0.0,1.303861044,4.0541,598.2,1.258,140.6,0.282709,27.85,5758.0,4.475,-0.24,0.887,0.902,1.704
0.0,0.73452496,6.7,421.1,0.537,23.0,0.021076,2.39,6777.0,4.2,-0.36,1.22925,1.453,0.51995
0.0,2.55549176,9.083,113.8,1.228,24.3,0.237273,23.35,5948.0,4.508,-0.26,0.954,0.901,1.838
0.0,2.947376671,2.0911,433.2,2.641,62.3,1.654364,403.59,8090.0,4.002,-0.14,1.828,2.234,0.231
1.0,224.7789355,11.1899,3487.5,0.652,235.7,0.056891,7.67,5873.0,4.293,0.18,1.092,1.235,0.8163
0.0,0.890110752,0.8774,321.5,0.216,19.6,0.016162,1.25,4758.0,4.628,0.16,0.802,0.711,2.9765
0.0,5.76573396,2.924,248.0,0.708,22.2,0.015428,7.47,6253.0,4.45,-0.42,1.327,1.049,0.89539
1.0,7.42608123,3.6379,443.3,0.097,37.5,0.019228,2.47,6208.0,4.461,-0.18,1.0701,1.017,1.2545000000000002
1.0,15.9868932,4.158,178.5,0.533,10.9,0.012587,1.62,6208.0,4.461,-0.18,1.0701,1.017,1.2545000000000002
0.0,0.73094589,4.32,250.2,1.169,37.5,0.184858,17.12,5901.0,4.553,-0.3,0.93065,0.848,2.19
1.0,18.92537246,3.9835,640.9,0.806,41.0,0.026104,13.92,5513.0,4.585,-0.2,1.3152,0.805,1.36892
0.0,0.933749106,4.256,186.2,0.736,136.3,0.013481,3.22,6215.0,4.322,-0.24,1.117,1.196,0.5687
0.0,2.037440623,3.442,118.6,0.715,27.0,0.010693,1.19,6253.0,4.415,-0.4,0.975,1.015,1.314
1.0,31.5925809,13.566,145.1,0.283,25.5,0.010989,1.78,5676.0,4.1,0.1,1.016,1.487,0.4351
1.0,17.157236,11.284,110.4,0.238,23.6,0.009558,1.55,5676.0,4.1,0.1,1.016,1.487,0.4351
1.0,1.97376085,1.82542,30222.4,0.337,1252.5,0.159864,8.78,3807.0,4.762,-0.06,0.532,0.503,5.9385
0.0,4.618767792,5.9957,4399.1,0.766,270.1,0.066285,7.48,6013.0,4.381,-0.3,0.938,1.033,1.197
1.0,2.785821236,3.5599,68.9,0.893,53.6,0.008919,1.69,6131.0,4.026,-0.1,1.251,1.733,0.30165
0.0,52.56901867,6.7507,26900.0,1.197,184.3,0.418905,78.54,7201.0,4.202,0.21,1.6071,1.658,0.4720999999999999
0.0,3.411758679,3.158,570.6,1.213,35.6,0.240197,14.71,3995.0,4.711,-0.1,0.582,0.557,4.691
0.0,0.525426427,1.0801,324.6,0.113,63.6,0.016596,1.45,5800.0,4.567,-0.34,0.89195,0.816,2.3745
1.0,1.269091415,1.4647,340.9,0.412,73.5,0.016909,1.41,5041.0,4.573,0.02,0.8055000000000001,0.766,2.5115
1.0,2.853133997,1.465,277.1,0.698,39.7,0.016317,1.36,5041.0,4.573,0.02,0.8055000000000001,0.766,2.5115
1.0,6.79685353,3.1702,393.1,0.62,29.8,0.019,2.01,6061.0,4.486,-0.1,1.05,0.97,1.62
0.0,8.667822346,4.9658,2121.9,1.276,187.6,0.326603,67.37,6266.0,3.923,-0.44,1.089,1.889,0.2278
1.0,1.475323222,2.3155,154.9,0.136,27.2,0.011027,5.88,5513.0,4.585,-0.2,1.3152,0.805,1.36892
1.0,4.15246118,2.5755,223.4,0.639,24.5,0.01428,7.62,5513.0,4.585,-0.2,1.3152,0.805,1.36892
0.0,6.7210783,7.46,421.1,0.537,23.0,0.021076,2.39,5140.0,4.625,-0.86,0.626,0.638,3.391
1.0,8.7348852,4.49,270.7,0.314,24.8,0.015161,1.59,5982.0,4.493,-0.04,1.047,0.96,1.667
0.0,10.26547688,3.733,399.6,0.69,20.1,0.019462,1.81,5693.0,4.553,-0.1,0.95,0.853,2.1445
0.0,3.305577989,2.5903,17971.0,1.145,39.6,0.335281,25.89,5534.0,4.629,-0.58,0.77815,0.707,3.122
0.0,4.800653901,9.0419,15304.4,0.785,298.0,0.124793,16.91,6715.0,4.342,-0.1,1.2705,1.264,0.8012
0.0,15.06649901,5.9885,36348.0,1.018,154.6,0.317877,56.44,5818.0,4.419,-0.16,0.97715,0.985,0.8534
0.0,34.82008158,11.1711,18847.8,0.663,882.6,0.132704,11.36,5114.0,4.522,-0.16,0.746,0.784,2.183
0.0,0.651784374,2.0141,2779.3,1.224,195.2,0.290399,33.65,5555.0,4.375,0.26,0.975,1.061,1.148
0.0,1.353771892,7.012,1349.1,1.203,76.7,0.250431,430.99,4283.0,2.012,0.0,0.931,15.76,0.0003352
0.0,18.95491633,24.249,867.5,1.228,249.3,0.258011,71.39,6362.0,3.761,-0.28,1.352,2.534,0.117
0.0,4.348866254,3.2797,625.6,1.187,56.3,0.219949,2436.69,3603.0,0.65,0.0,1.3965,88.045,2.3335e-06
0.0,47.93094546,2.6897,2144.4,1.272,221.1,0.321419,68.02,8214.0,4.104,-0.18,1.737,1.938,0.336
0.0,3.99751422,3.686,32.8,0.0303,6.1,0.005126,2.98,5066.0,3.122,-0.33,1.202,4.689,0.01372
0.0,1.592633181,5.5605,633.1,0.003,66.9,0.022007,1.56,4504.0,4.634,-0.2,0.65595,0.647,3.3745000000000003
1.0,67.5923754,12.249,4158.1,0.728,60.9,0.063536,12.1,6038.0,4.082,0.34,1.341,1.744,0.3561
1.0,17.02902786,4.645,568.9,0.202,29.8,0.021839,2.54,5839.0,4.327,-0.28,0.881,1.067,1.023
1.0,6.84619236,3.529,246.8,0.077,17.7,0.014341,1.67,5839.0,4.327,-0.28,0.881,1.067,1.023
1.0,67.8321638,7.358,507.8,0.027,15.5,0.02055,2.39,5839.0,4.327,-0.28,0.881,1.067,1.023
1.0,43.1312147,3.198,447.8,0.67,11.8,0.020505,2.39,5839.0,4.327,-0.28,0.881,1.067,1.023
1.0,1.224866441,1.7086,196.0,0.286,21.1,0.012766,1.54,5565.0,4.558,-0.12,0.9175,0.827,1.60705
1.0,37.8102649,8.733,570.3,0.061,35.2,0.021892,2.33,6085.0,4.451,-0.28,0.976,0.973,1.491
1.0,25.93406406,4.6142,414.5,0.014,42.2,0.018556,2.48,5952.0,4.287,0.06,1.059,1.225,0.8111
1.0,83.4463485,6.536,503.0,0.058,36.1,0.020442,2.73,5952.0,4.287,0.06,1.059,1.225,0.8111
0.0,7.04710032,2.926,400.9,1.195,24.0,0.216054,25.2,5766.0,4.363,0.0,0.96,1.068,1.109
1.0,12.99204853,6.0175,270.6,0.091,38.7,0.014939,2.03,5765.0,4.236,0.0,0.968,1.242,0.7126
0.0,11.11620211,4.211,4843.9,0.937,115.3,0.082423,8.96,6122.0,4.471,-0.1,1.07,0.996,1.526
0.0,1.922861499,3.5734,1916.2,0.943,103.4,0.051164,5.09,5778.0,4.531,0.07,1.028,0.911,1.914
0.0,0.635445336,1.8592,2547.4,1.253,182.2,0.316337,19.0,3919.0,4.7,-0.1,0.554,0.55,4.6825
0.0,1.665784138,1.8946,2006.2,1.27,148.0,0.319369,97.27,6263.0,4.332,-0.34,1.18165,1.164,0.53514
0.0,55.6639167,23.546,3414.4,1.298,103.4,0.366484,34.14,5587.0,4.527,-0.12,0.894,0.853,2.0285
1.0,52.09081627,8.6388,2894.1,0.065,243.5,0.049363,7.14,6198.0,4.237,-0.04,1.101,1.324,0.6683
0.0,7.1548608,7.694,780.4,0.9848,24.2,0.039041,7.41,7435.0,4.149,0.07,1.62505,1.739,0.41505
1.0,4.28746668,1.5693,790.1,0.374,19.4,0.025717,2.29,5296.0,4.576,0.12,0.9115,0.815,2.373
0.0,2.002779769,2.231,260.5,0.242,22.2,0.014608,1.42,5346.0,4.44,-0.1,0.799,0.892,1.586
1.0,8.18739443,3.0472,517.6,0.377,38.4,0.020743,1.92,5251.0,4.494,0.0,0.821,0.849,1.887
1.0,76.0498163,7.158,445.9,0.015,17.4,0.018858,1.75,5251.0,4.494,0.0,0.821,0.849,1.887
1.0,3.341799486,2.9254,178.2,0.426,48.8,0.01238,1.67,5873.0,4.293,0.18,1.092,1.235,0.8163
0.0,3.3226948,3.568,78.7,0.4722,8.6,0.008278,15.33,5234.0,2.41,-1.0,2.698,16.959,0.0007792
0.0,36.97708808,4.737,1269.9,1.246,59.2,0.285292,38.6,5589.0,4.193,-0.1,0.873,1.239,0.6473
0.0,1.851409163,10.232,232.5,1.1117,54.4,0.127275,20.42,7118.0,4.176,-0.58,1.53065,1.623,0.2768
0.0,1.303859704,2.8239,36.7,0.674,34.7,0.005894,0.98,6802.0,4.025,-0.66,1.08685,1.698,0.37295
0.0,145.5624926,5.4126,2931.6,1.274,58.1,0.335735,40.15,6148.0,4.346,-0.3,0.969,1.095,1.04
1.0,3.749105745,1.9826,182.6,0.942,38.0,0.015686,1.68,5751.0,4.447,0.06,0.987,0.983,1.462
1.0,11.08956602,6.2877,148.1,0.02,38.9,0.011202,3.51,6353.0,3.698,-0.1,1.497,2.867,0.08947
0.0,7.24476126,2.3145,58.0,0.04,27.2,0.006839,0.65,5370.0,4.494,0.04,0.869,0.874,1.831
1.0,8.70798309,2.4904,1419.6,0.063,28.1,0.033251,2.01,4362.0,4.677,-0.18,0.632,0.609,4.231
1.0,4.17634276,2.335,531.5,0.142,14.9,0.020401,1.23,4362.0,4.677,-0.18,0.632,0.609,4.231
1.0,27.40229859,6.8491,747.5,0.022,79.3,0.025079,3.63,6198.0,4.237,-0.04,1.101,1.324,0.6683
1.0,3.179267286,1.0246,200.9,0.171,41.0,0.012917,1.21,5511.0,4.554,0.1,0.96,0.857,2.146
1.0,10.38122447,2.715,801.5,0.319,41.9,0.025572,2.18,5099.0,4.566,0.02,0.819,0.78,2.424
1.0,24.5709023,3.587,764.2,0.945,26.3,0.033128,2.82,5099.0,4.566,0.02,0.819,0.78,2.424
0.0,81.221876,4.1135,9883.0,1.01,63.0,0.173832,16.59,5619.0,4.536,0.02,0.956,0.874,2.018
0.0,0.817026268,2.0799,1145.5,0.01,121.1,0.030636,2.92,5619.0,4.536,0.02,0.956,0.874,2.018
1.0,3.024092505,2.8021,7765.0,0.424,1225.3,0.081878,12.14,6063.0,4.263,0.32,1.2185,1.345,0.6952499999999999
0.0,5.670155713,0.9361,536.7,1.267,37.3,0.292493,5.85,3337.0,5.125,-0.46,0.164,0.184,37.405
1.0,1.022678654,1.3712,129.2,0.019,21.6,0.010229,1.14,5543.0,4.572,-0.18,0.87895,0.806,1.821
1.0,12.10968709,6.3461,284.7,0.924,33.4,0.0187,2.98,6021.0,4.093,-0.34,0.96,1.458,0.4365
1.0,4.75796103,4.66,124.5,0.621,20.9,0.010702,1.7,6021.0,4.093,-0.34,0.96,1.458,0.4365
1.0,20.4972755,8.536,242.9,0.966,22.8,0.018577,2.96,6021.0,4.093,-0.34,0.96,1.458,0.4365
0.0,13.55480534,2.288,48.3,0.497,16.5,0.006462,0.62,5370.0,4.494,0.04,0.869,0.874,1.831
0.0,29.74454668,23.2842,66894.0,0.337,765.0,0.233128,20.06,4892.0,4.569,0.3,0.839,0.788,2.4145
0.0,14.15402428,4.47001,61625.1,1.1,930.3,0.470267,53.25,5850.0,4.404,0.0,0.994,1.037,1.254
0.0,0.844786082,3.5289,2468.5,1.297,245.6,0.353039,35.27,5705.0,4.452,-0.24,0.865,0.915,1.59
0.0,0.848483947,1.4451,1907.4,1.264,185.0,0.314173,32.11,5941.0,4.504,-0.08,1.019,0.936,1.753
0.0,11.99097576,5.7401,2124.3,1.269,102.8,0.320114,37.47,6110.0,4.352,-0.36,0.944,1.072,1.08
1.0,53.5292702,5.668,1086.1,0.346,34.5,0.029542,2.28,4744.0,4.624,0.1,0.78175,0.708,2.996
0.0,0.393726813,2.95,564.6,1.1898,64.8,0.214695,24.17,6277.0,4.449,-0.18,1.085,1.031,1.396
1.0,2.757584622,0.9267,563.1,0.093,19.6,0.021901,1.01,3683.0,4.84,-0.22,0.454,0.424,8.392
1.0,0.928310036,1.1899,376.2,0.181,22.6,0.017601,1.16,4109.0,4.672,-0.02,0.621,0.602,4.01
1.0,13.48457668,5.0197,653.5,0.011,80.8,0.023452,3.39,6198.0,4.237,-0.04,1.101,1.324,0.6683
1.0,31.8841473,6.122,910.0,0.938,25.3,0.03477,3.7,6049.0,4.474,0.0,1.068,0.974,1.5075
0.0,67.69213907,51.349,25457.2,0.5581,1328.2,0.150573,175.98,5365.0,2.754,-0.2,2.0184,10.703,0.0188675
1.0,12.06222962,2.0584,300.2,0.392,32.4,0.015945,1.62,5547.0,4.451,0.0,0.897,0.933,1.558
1.0,9.93146307,5.678,398.6,0.037,26.2,0.018094,2.41,5828.0,4.518,-0.06,1.02265,0.917,1.3235
1.0,21.85362905,3.439,355.6,0.676,23.0,0.018296,1.75,5830.0,4.54,-0.14,0.97,0.876,2.036
1.0,8.19345065,5.234,115.4,0.815,15.7,0.010952,1.74,6021.0,4.093,-0.34,0.96,1.458,0.4365
0.0,19.97867,10.168,944.3,0.923,86.2,0.033104,6.85,9628.0,4.229,0.07,2.2464,1.895,0.40405
1.0,41.8059544,6.057,434.4,0.029,28.3,0.019015,2.02,5907.0,4.445,-0.16,0.961,0.973,1.472
0.0,15.45158184,2.406,85.3,0.636,21.0,0.008928,2.02,7839.0,4.08,0.21,1.878,2.069,0.2984
0.0,89.698168533,5.5418,273106.0,0.684,3420.3,0.590496,102.08,6214.0,4.021,-0.58,0.959,1.583,0.3406
0.0,1.187352427,4.999,20703.0,1.222,717.4,0.414215,67.35,6422.0,4.195,-0.06,1.2397,1.47,0.5388
0.0,3.012476582,3.1424,1138.5,1.261,253.4,0.294213,65.25,8601.0,4.137,0.21,2.0380000000000003,1.953,0.3873999999999999
1.0,4.77800306,2.7361,473.0,0.02,115.4,0.019376,1.85,5192.0,4.489,0.18,0.856,0.873,1.814
0.0,7.814839231,3.0122,2010.3,0.945,100.0,0.052382,5.33,5887.0,4.499,-0.08,0.998,0.931,1.741
0.0,29.7452499,22.695,778.9,0.941,55.9,0.03286,3.6,5330.0,4.615,-0.2,0.7606999999999999,0.756,2.837
1.0,5.32667299,3.4045,611.4,0.043,34.1,0.022482,2.26,5831.0,4.517,0.0,1.016,0.921,1.834
0.0,0.741057213,1.05299,1996.3,1.26,251.9,0.314771,26.67,5505.0,4.59,-0.24,0.8586,0.776,2.5875000000000004
0.0,2.988085455,3.68,802.8,1.216,48.2,0.246924,21.81,5492.0,4.577,-0.1,0.90885,0.809,2.403
0.0,2.783883492,2.4546,903.9,1.255,86.1,0.286516,67.17,6369.0,4.419,-0.32,1.0886,1.103,0.7582
0.0,0.393727296,3.02,903.5,1.228,82.4,0.261231,23.05,5636.0,4.572,-0.2,0.9007000000000001,0.818,2.36
1.0,8.17242644,3.902,864.3,0.926,37.0,0.033266,3.29,5739.0,4.499,0.07,1.018,0.905,1.6995
1.0,13.0607936,3.215,236.6,0.718,19.4,0.015111,1.45,5830.0,4.54,-0.14,0.97,0.876,2.036
0.0,25.9518461,14.581,1058.5,1.22,65.8,0.256824,22.32,5372.0,4.584,-0.06,0.8928,0.796,2.4935
0.0,25.9518536,14.755,2017.9,1.25,79.4,0.30359,24.6,5198.0,4.604,-0.18,0.82,0.742,2.797
0.0,5.68628739,17.573,5559.7,0.8548,414.4,0.043076,4.5,6052.0,4.442,-0.4,0.923,0.956,1.488
0.0,15.663886949,2.4775,5144.4,0.985,175.9,0.112808,27.36,5996.0,3.901,0.24,1.43,2.221,0.1839
0.0,4.020628573,4.4085,20901.0,0.827,282.6,0.150191,16.94,6210.0,4.45,-0.1,1.093,1.033,1.397
0.0,185.02288222,4.87326,43546.7,1.004,938.2,0.333723,49.82,6181.0,4.436,-0.14,1.05085,1.044,1.02685
0.0,2.897432135,3.1793,1223.7,0.967,73.9,0.043891,14.35,5970.0,3.619,-0.42,1.359,2.994,0.07133
