kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_num_transits,koi_ror,koi_prad,st_teff,st_logg,st_met,st_mass,st_radius,st_dens,teff_err1,teff_err2,logg_err1,logg_err2,feh_err1,feh_err2,mass_err1,mass_err2,radius_err1,radius_err2
10847721,FALSE POSITIVE,199.21638,9.23,62.5,0.5,10.6,,0.007525,2.36,8914.0,3.896,0.07,2.357,2.867,0.1409,249.0,-399.0,0.238,-0.218,0.14,-0.57,0.3795,-0.6639999999999999,1.192,-1.131
10118942,FALSE POSITIVE,121.70747,1.37,98.2,0.9778,6.9,,0.012163,3.02,6359.0,3.858,-0.2,1.259,2.099,0.16985,61.0,-61.0,0.018,-0.015,0.15,-0.15,0.115,-0.108,0.09,-0.098
9471539,FALSE POSITIVE,273.528359,22.346,408.5,1.363,32.1,,0.379729,115.4,7682.0,3.838,-0.04,1.949,2.783,0.1274,211.0,-305.0,0.235,-0.176,0.2,-0.35,0.15075,-0.4235,0.794,-1.08
5482603,FALSE POSITIVE,3.88258905,2.741,57.8,0.553,13.2,347.0,0.007177,0.78,5780.0,4.438,0.0,,1.0,,,,,,,,,,,
2305819,FALSE POSITIVE,135.57186,9.94,41.2,0.2687,5.7,,0.005943,0.83,6070.0,4.117,-0.92,0.80165,1.511,0.4273,167.0,-136.0,0.343,-0.214,0.3,-0.25,0.1035,-0.0431,0.505,-0.52
9518710,CANDIDATE,0.954388314,6.26,57.2,0.737,56.3,1414.0,0.007467,2.27,7056.0,3.992,0.02,1.7280000000000002,2.128,0.17815,169.0,-253.0,0.205,-0.205,0.2,-0.3,0.26075,-0.3195,0.777,-0.777
10284575,FALSE POSITIVE,173.06929,12.84,576.7,1.1262,19.9,,0.152586,30.29,7296.0,4.103,-0.1,1.526,1.818,0.3578,203.0,-310.0,0.153,-0.22,0.2,-0.35,0.2715,-0.2724999999999999,0.916,-0.432
3342952,FALSE POSITIVE,1.039046871,1.689,24.4,0.096,9.3,1288.0,0.004495,0.48,5689.0,4.444,-0.06,0.9209,0.954,1.444,152.0,-144.0,0.104,-0.244,0.25,-0.26,0.106,-0.0811,0.368,-0.131
10338624,FALSE POSITIVE,0.607538435,5.549,34.9,0.9849,30.4,852.0,0.007279,1.34,7076.0,4.131,-0.06,1.5745,1.721,0.29485,188.0,-232.0,0.201,-0.201,0.25,-0.3,0.24785,-0.287,0.729,-0.721
5307990,FALSE POSITIVE,0.98762513,1.127,28.6,0.547,14.8,1351.0,0.00515,1.14,9462.0,4.155,0.07,2.2424,2.023,0.3422,292.0,-407.0,0.148,-0.257,0.14,-0.65,0.4793499999999999,-0.5440499999999999,0.959,-0.532
2142501,FALSE POSITIVE,113.0707574,9.03,,,,,,,5914.0,4.032,-0.14,1.037,1.624,0.3411,191.0,-194.0,0.351,-0.172,0.3,-0.29,0.2067999999999999,-0.15555,0.5655,-0.579
2713018,FALSE POSITIVE,66.713573,4.487,63.9,0.4916,6.7,,0.007559,0.98,6743.0,4.355,-0.32,1.27165,1.251,0.58025,138.0,-203.0,0.176,-0.176,0.2,-0.25,0.228,-0.1937,0.503,-0.503
8413968,FALSE POSITIVE,135.223193,8.989,56.3,0.0177,8.9,,0.006883,0.92,6181.0,4.289,-0.14,1.03985,1.227,1.00945,148.0,-178.0,0.146,-0.208,0.24,-0.3,0.1935,-0.1165,0.52,-0.211
9008103,FALSE POSITIVE,195.7093855,10.78,,,,,,,4922.0,4.624,-0.08,0.7906,0.708,3.0505,145.0,-133.0,0.025,-0.065,0.3,-0.28,0.06075,-0.08275,0.077,-0.049
4376629,FALSE POSITIVE,27.6775212,2.513,293.9,1.238,12.3,39.0,0.254797,23.04,5902.0,4.563,-0.28,0.901,0.828,2.306,78.0,-78.0,0.031,-0.211,0.15,-0.15,0.0759499999999999,-0.0794,0.375,-0.06
3958301,FALSE POSITIVE,35.2340413,11.874,465.5,0.2713,14.7,,0.019987,2.21,6292.0,4.454,-0.22,1.0741,1.02,1.4380000000000002,170.0,-219.0,0.052,-0.195,0.24,-0.3,0.1669999999999999,-0.1366,0.395,-0.107
8211605,FALSE POSITIVE,20.9794338,3.762,2388.2,1.284,32.2,54.0,0.340387,24.76,5182.0,4.601,-0.74,0.646,0.666,3.077,198.0,-164.5,0.067,-0.0655,0.3299999999999999,-0.29,0.0838,-0.03235,0.087,-0.0575
11098573,FALSE POSITIVE,15.6937855,5.149,367.7,0.2227,14.2,,0.01754,1.99,5868.0,4.397,-0.06,0.978,1.037,1.235,181.5,-202.0,0.0995,-0.227,0.27,-0.29,0.14235,-0.1105,0.345,-0.1475
7289338,CANDIDATE,5.77451117,3.752,156.3,0.348,11.2,225.0,0.011499,1.87,6011.0,4.47,-0.02,1.07895,1.001,0.9893,134.0,-134.0,0.182,-0.193,0.15,-0.15,0.1318,-0.1105,0.334,-0.294
9837586,FALSE POSITIVE,20.73376301,5.8043,104599.0,0.993,97.3,26.0,0.499783,54.58,5780.0,4.438,0.0,,1.0,,,,,,,,,,,
6021655,FALSE POSITIVE,63.571688,6.01,591.0,0.7182,5.4,,0.023873,2.14,5504.0,4.572,-0.08,0.9175,0.818,2.3545,166.0,-138.0,0.036,-0.195,0.27,-0.28,0.0795,-0.0985,0.292,-0.075
8308682,FALSE POSITIVE,338.20075,15.23,678.2,0.2434,11.1,,0.023523,2.08,5377.0,4.575,0.02,0.9025,0.811,2.384,160.0,-143.0,0.032,-0.148,0.25,-0.26,0.0725,-0.091,0.235,-0.068
11442793,CONFIRMED,124.922516,11.942,498.7,0.943,24.4,7.0,0.025738,3.37,5970.0,4.317,0.1,1.089,1.2,0.8887,107.0,-131.0,0.11,-0.134,0.15,-0.15,0.089,-0.08,0.226,-0.16
3344427,FALSE POSITIVE,1.303570451,2.28163,332340.0,0.548,573.2,955.0,0.601921,235.58,4884.0,3.279,-0.2,0.891,3.584,0.02725,145.5,-113.5,0.2815,-0.3685,0.29,-0.21,0.3455,-0.08365,2.488,-0.9275
6205481,FALSE POSITIVE,3.72277264,15.869,1114.6,1.2672,58.1,,0.303216,22.78,5333.0,4.646,-0.54,0.747,0.68,3.2865,196.0,-181.5,0.0315,-0.0985,0.32,-0.3,0.0854,-0.0705,0.1145,-0.0495
4474637,FALSE POSITIVE,3.886730304,16.1723,372425.0,0.0,280.6,0.0,0.563899,61.58,5780.0,4.438,0.0,,1.0,,,,,,,,,,,
8435232,FALSE POSITIVE,49.5740154,63.196,8772.9,0.472,200.6,25.0,0.087107,5.01,4042.0,4.714,-0.44,0.5257499999999999,0.527,5.0695,125.0,-155.0,0.0795,-0.039,0.29,-0.3249999999999999,0.0557,-0.0635,0.053,-0.0775
6462874,FALSE POSITIVE,10.42360821,5.404,878.3,0.001,18.7,58.0,0.026364,1.67,4260.0,4.663,-0.44,0.565,0.58,4.072,115.0,-140.0,0.06,-0.024,0.3,-0.3,0.05865,-0.04975,0.044,-0.06
8218379,CANDIDATE,10.1384691,4.026,92.8,0.207,9.1,130.0,0.008748,0.74,5484.0,4.589,-0.22,0.857,0.788,2.5105,166.0,-138.0,0.034,-0.224,0.3,-0.26,0.0915,-0.09275,0.31,-0.06
11450414,CONFIRMED,85.517344,9.331,270.2,0.944,12.9,15.0,0.019208,3.04,6069.0,4.471,-0.06,1.037,0.998,0.998,111.0,-111.0,0.195,-0.236,0.15,-0.15,0.1278999999999999,-0.1054,0.385,-0.326
5217733,FALSE POSITIVE,161.2529031,24.3711,94008.0,0.227,576.6,6.0,0.289251,59.07,9302.0,4.222,0.07,2.1205,1.856,0.4620499999999999,284.5,-416.0,0.098,-0.322,0.145,-0.63,0.515,-0.4285,1.102,-0.3405
4150611,FALSE POSITIVE,0.761119678,1.43,1112.0,1.129,9.7,1504.0,0.169655,27.81,6911.0,4.038,-1.54,0.897,1.501,0.3735,194.0,-242.0,0.335,-0.188,0.3,-0.25,0.0803,-0.069,0.625,-0.603
4150611,FALSE POSITIVE,94.212787,14.48,55654.0,0.001,112.3,15.0,0.218937,35.89,6911.0,4.038,-1.54,0.897,1.501,0.3735,194.0,-242.0,0.335,-0.188,0.3,-0.25,0.0803,-0.069,0.625,-0.603
5706592,CANDIDATE,8.6040858,3.01,87.6,0.4146,6.4,159.0,0.008743,0.94,6270.0,4.453,-0.2,1.1465,1.043,1.3170000000000002,102.0,-102.0,0.048,-0.165,0.15,-0.15,0.107,-0.1089499999999999,0.312,-0.092
5716244,FALSE POSITIVE,1.330333096,5.045,61867.0,0.692,700.5,809.0,0.24559,24.3,5984.0,4.521,-0.2,0.993,0.906,1.883,161.0,-189.0,0.048,-0.192,0.26,-0.3,0.1095,-0.1295,0.331,-0.088
5725851,FALSE POSITIVE,1.140133012,9.251,223.2,1.181,63.4,1185.0,0.194448,126.77,6725.0,4.025,-0.34,1.6845,1.934,0.163445,177.0,-235.0,0.245,-0.172,0.24,-0.25,0.16685,-0.368,0.788,-0.611
5731312,FALSE POSITIVE,7.946367138,2.58667,278086.0,0.636,1228.9,167.0,0.575498,36.01,4789.0,4.678,-0.98,0.571,0.573,4.271,143.0,-143.0,0.054,-0.034,0.3,-0.3,0.04555,-0.024,0.043,-0.041
5735878,FALSE POSITIVE,16.832079803,7.79748,48374.6,0.218,5156.6,80.0,0.203914,61.35,6300.0,4.314,-0.8,1.0385,1.229,0.5375800000000001,170.0,-175.0,0.176,-0.13,0.3,-0.28,0.14,-0.18455,0.362,-0.362
5736461,FALSE POSITIVE,7.346159047,6.5974,121807.0,0.945,2541.2,178.0,0.50282,44.48,5616.0,4.574,-0.2,0.8962,0.815,2.3565,169.0,-146.0,0.042,-0.216,0.3,-0.26,0.0905,-0.09475,0.322,-0.069
5737869,FALSE POSITIVE,26.2402438,3.024,174.0,0.36,7.9,52.0,0.012164,1.16,5649.0,4.45,-0.42,0.787,0.875,1.657,169.0,-146.0,0.12,-0.222,0.3,-0.24,0.12435,-0.0539,0.361,-0.136
5771589,FALSE POSITIVE,10.738427243,2.3544,1684.2,0.036,112.8,93.0,0.037816,6.96,6184.0,4.24,-0.34,1.0146,1.326,0.5304,151.0,-173.0,0.215,-0.215,0.3,-0.25,0.178,-0.12905,0.52,-0.503
8364232,CANDIDATE,65.415183,4.224,417.1,0.377,8.9,21.0,0.018514,1.31,4348.0,4.62,-0.12,0.636,0.646,3.318,129.0,-130.0,0.049,-0.021,0.28,-0.3,0.061,-0.0548,0.041,-0.056
6670742,CANDIDATE,72.28198,2.478,1265.0,0.2405,5.4,5.0,0.033111,13.11,7694.0,3.631,-0.08,2.054,3.627,0.06061,221.0,-315.0,0.274,-0.085,0.2,-0.3,0.26625,-0.48965,0.615,-1.265
6672229,FALSE POSITIVE,23.832382513,7.06068,278997.0,0.664,2389.2,0.0,0.584086,63.78,5722.0,4.454,0.22,1.037,1.0,1.462,154.0,-181.0,0.067,-0.262,0.16,-0.28,0.148,-0.11765,0.414,-0.118
6676725,FALSE POSITIVE,1.428766771,3.9753,92.2,0.354,3.6,945.0,0.008907,1.01,6197.0,4.449,-0.08,1.096,1.035,1.394,154.0,-200.0,0.05,-0.2,0.2,-0.3,0.17635,-0.13565,0.398,-0.111
6695622,FALSE POSITIVE,14.5567427,1.421,185.1,0.4308,8.9,91.0,0.012745,1.38,6153.0,4.471,-0.14,1.065,0.993,1.531,154.0,-196.0,0.05,-0.2,0.21,-0.3,0.1563,-0.14205,0.365,-0.102
6695889,FALSE POSITIVE,1.106560721,2.64151,253683.0,0.531,643.6,1216.0,0.499618,47.63,6205.0,4.534,-0.54,0.948,0.873,2.009,173.0,-205.0,0.048,-0.204,0.28,-0.3,0.0996499999999999,-0.12215,0.355,-0.08
6697716,FALSE POSITIVE,0.721624431,2.54242,157754.0,0.855,514.4,1860.0,0.520137,40.61,5067.0,4.565,-0.4,0.686,0.715,2.641,151.0,-123.0,0.071,-0.408,0.34,-0.24,0.1694999999999999,-0.04235,0.719,-0.071
6697976,CANDIDATE,371.70965709,4.65,,,,4.0,,,5609.0,4.407,0.12,0.951,1.011,1.294,165.0,-152.0,0.101,-0.249,0.2,-0.26,0.10435,-0.0849999999999999,0.372,-0.145
6698670,FALSE POSITIVE,10.81589054,4.73495,45399.6,0.219,4313.4,125.0,0.19721,32.48,6276.0,4.29,-0.28,1.04,1.231,0.63705,158.0,-170.0,0.17,-0.17,0.26,-0.3,0.196,-0.12215,0.443,-0.39
7541746,FALSE POSITIVE,4.1747072,11.13,,,,332.0,,,6840.0,4.083,-0.2,1.376,1.763,0.35375,183.0,-236.0,0.205,-0.205,0.25,-0.3,0.24395,-0.261,0.725,-0.459
7584778,FALSE POSITIVE,0.622303871,1.84,80.9,0.338,9.9,2153.0,0.008318,0.77,5672.0,4.447,-0.6,0.742,0.853,1.684,170.0,-141.0,0.14,-0.228,0.3,-0.26,0.12235,-0.03965,0.392,-0.129
7588436,FALSE POSITIVE,23.3924063,3.416,62.3,0.3153,8.1,58.0,0.007321,0.84,6222.0,4.4,-0.2,1.12,1.074,0.9496,75.0,-82.0,0.074,-0.174,0.15,-0.15,0.141,-0.10525,0.39,-0.132
7592529,CANDIDATE,75.906736,11.64,26.9,0.0506,9.2,18.0,0.004771,0.63,6140.0,4.252,-0.2,0.963,1.206,0.94865,70.0,-88.0,0.189,-0.222,0.15,-0.15,0.1089999999999999,-0.084,0.444,-0.236
7592922,CANDIDATE,2.15888911,1.791,102.4,0.224,9.9,623.0,0.009185,0.72,5272.0,4.627,-0.32,0.795,0.717,3.0655,142.0,-141.0,0.036,-0.084,0.35,-0.3,0.0765,-0.0889,0.103,-0.06
7597703,FALSE POSITIVE,4.608901433,8.73393,378548.0,0.386,2624.6,0.0,0.590973,48.72,5960.0,4.598,-0.74,0.8402000000000001,0.76,2.72,161.0,-161.0,0.036,-0.16,0.3,-0.28,0.07725,-0.0824999999999999,0.268,-0.053
7602351,CANDIDATE,17.5806026,4.17,138.8,0.879,8.4,75.0,0.012611,1.87,6168.0,4.473,-0.2,1.03375,1.007,1.144,103.0,-103.0,0.162,-0.195,0.15,-0.15,0.12175,-0.10045,0.367,-0.242
7605600,FALSE POSITIVE,3.326193904,2.08375,178470.0,0.001,502.0,196.0,0.386166,14.72,3521.0,4.905,-0.2,0.3585,0.35,11.84,48.5,-51.5,0.0475,-0.046,0.1,-0.1,0.044,-0.0505,0.04,-0.042
8312222,FALSE POSITIVE,12.823275455,5.32062,121991.0,0.93,2541.7,106.0,0.491022,44.29,5973.0,4.562,-0.46,0.907,0.826,2.271,175.0,-174.0,0.036,-0.21,0.28,-0.28,0.1029,-0.1046499999999999,0.372,-0.074
8314801,FALSE POSITIVE,37.183276326,14.0996,221205.0,0.003,2648.4,38.0,0.431208,55.0,5657.0,4.23,-0.22,0.846,1.168,0.7473,166.0,-138.0,0.239,-0.206,0.3,-0.24,0.13095,-0.06455,0.433,-0.313
8316503,FALSE POSITIVE,5.065329723,4.90392,155614.0,0.725,5497.0,266.0,0.429764,60.35,6350.0,4.233,-0.34,1.03,1.286,0.6818,170.0,-207.0,0.174,-0.185,0.26,-0.3,0.1965,-0.1245,0.46,-0.263
8330575,FALSE POSITIVE,0.957079167,3.85011,48673.6,1.135,3062.6,1402.0,0.45386,72.76,6367.0,4.133,-0.34,1.066,1.468,0.4751,175.0,-213.0,0.23,-0.191,0.28,-0.28,0.22685,-0.1385,0.606,-0.402
8345358,FALSE POSITIVE,9.380632783,4.295,65832.8,1.084,1053.1,140.0,0.468628,46.72,5926.0,4.519,-0.12,1.004,0.913,1.858,141.0,-182.0,0.048,-0.203,0.22,-0.3,0.112,-0.129,0.344,-0.087
8358008,FALSE POSITIVE,10.064687893,3.59854,10088.0,1.261,585.4,131.0,0.391049,30.11,5185.0,4.571,-0.56,0.673,0.705,2.709,156.0,-134.0,0.077,-0.314,0.35,-0.26,0.1164999999999999,-0.0385,0.234,-0.075
8362974,CANDIDATE,2.71772323,3.22,70.3,0.197,9.3,254.0,0.007496,0.72,5140.0,4.641,-0.349,0.7915000000000001,0.693,2.488,140.5,-123.0,0.059,-0.0725,0.255,-0.215,0.07585,-0.0575,0.0885,-0.0625
8364119,FALSE POSITIVE,7.73591011,5.01919,315131.0,0.613,3786.7,0.0,0.605584,50.46,5623.0,4.596,-0.4,0.8425499999999999,0.763,2.6865,152.0,-131.0,0.036,-0.181,0.3,-0.26,0.09,-0.0886,0.265,-0.056
9278021,FALSE POSITIVE,3.359470825,2.14715,2707.8,1.281,504.1,399.0,0.338588,129.93,6587.0,3.969,-0.62,1.30765,1.984,0.15864,176.0,-214.0,0.326,-0.194,0.28,-0.3,0.21115,-0.2777,0.657,-0.855
9284741,FALSE POSITIVE,20.729255112,7.53677,341973.0,0.575,2957.7,0.0,0.615142,53.87,5256.0,4.502,-0.26,0.745,0.802,2.036,158.0,-142.0,0.1,-0.334,0.35,-0.25,0.1479,-0.0533499999999999,0.54,-0.098
9286728,FALSE POSITIVE,3.04459739,7.638,66.1,0.385,18.2,447.0,0.007496,0.62,5525.0,4.599,-0.36,0.8327,0.753,2.747,148.0,-142.0,0.037,-0.141,0.3,-0.28,0.08995,-0.0905,0.199,-0.06
9291368,FALSE POSITIVE,3.796448299,11.5917,522879.0,0.249,1487.2,0.0,0.693192,232.39,8117.0,3.748,-0.42,1.922,3.07,0.09357,249.5,-325.0,0.374,-0.088,0.21,-0.3,0.10735,-0.47325,0.354,-1.3035
9291368,FALSE POSITIVE,3.79654367,11.4071,70781.0,1.081,283.7,26.0,0.475282,159.34,8117.0,3.748,-0.42,1.922,3.07,0.09357,249.5,-325.0,0.374,-0.088,0.21,-0.3,0.10735,-0.47325,0.354,-1.3035
9291748,FALSE POSITIVE,15.926990634,11.5142,394232.0,1.368,3458.3,81.0,1.323478,93.94,5191.0,4.615,-0.84,0.635,0.65,3.251,156.0,-150.0,0.071,-0.108,0.3,-0.3,0.0735,-0.0285,0.106,-0.057
9301564,CANDIDATE,23.9830523,8.77,83.2,0.096,11.3,29.0,0.008278,1.17,5696.0,4.178,-0.1,0.916,1.292,0.599,164.0,-147.0,0.245,-0.218,0.3,-0.24,0.1329,-0.0824999999999999,0.479,-0.399
9304561,FALSE POSITIVE,1.219049953,1.477,53.5,0.0517,10.1,1094.0,0.006735,2.48,5742.0,3.521,-0.58,1.378,3.374,0.05055,222.0,-230.0,0.521,-0.21,0.3,-0.25,0.2404,-0.5225,1.006,-1.842
9328852,FALSE POSITIVE,0.64585177,1.97644,308504.0,1.138,808.3,1842.0,1.010664,51.1,4399.0,4.788,-1.56,0.4786,0.463,6.851,125.0,-156.0,0.068,-0.03,0.28,-0.25,0.034,-0.0455,0.029,-0.052
10089123,CANDIDATE,134.413808,13.907,206.1,0.1857,12.5,8.0,0.013076,1.69,6000.0,4.436,0.36,1.1983,1.094,1.1495,162.0,-232.0,0.083,-0.225,0.04,-0.25,0.1638,-0.1709,0.492,-0.166
10091257,FALSE POSITIVE,1.70192371,3.0271,49833.0,0.906,351.1,628.0,0.291345,40.15,5945.0,4.456,-0.06,1.059,0.986,1.1361,146.0,-146.0,0.125,-0.202,0.15,-0.15,0.1213499999999999,-0.10285,0.374,-0.209
10093664,FALSE POSITIVE,1.20693963,6.881,20.0,0.701,24.3,899.0,0.004374,0.97,7331.0,4.041,0.04,1.668,2.041,0.2764,228.0,-312.0,0.17,-0.208,0.18,-0.35,0.26585,-0.2627,0.803,-0.478
10095512,FALSE POSITIVE,3.008602107,4.34296,120272.0,0.948,502.0,356.0,0.501167,56.15,6033.0,4.398,-0.26,0.961,1.026,1.252,150.0,-169.0,0.108,-0.212,0.28,-0.3,0.1309,-0.113,0.371,-0.161
10098534,FALSE POSITIVE,41.81145,2.208,302.0,0.0121,5.9,25.0,0.015824,1.4,5593.0,4.478,-0.62,0.723,0.812,1.9,168.0,-152.0,0.13,-0.224,0.3,-0.26,0.122,-0.0385999999999999,0.375,-0.12
10129482,FALSE POSITIVE,0.846291334,1.79962,190191.0,0.779,1049.3,1576.0,0.536261,30.8,4627.0,4.721,-1.26,0.53,0.526,5.14,131.0,-125.0,0.048,-0.028,0.3,-0.3,0.036,-0.0227,0.03,-0.034
10155080,FALSE POSITIVE,1.930451347,3.87956,53075.2,1.121,602.3,555.0,0.460769,58.77,6144.0,4.399,0.36,1.2437,1.168,1.0825,184.0,-260.0,0.07,-0.228,0.08,-0.35,0.1929,-0.196,0.52,-0.151
10156064,FALSE POSITIVE,2.427967843,4.7847,126975.0,0.954,472.8,441.0,0.516428,108.33,7652.0,4.104,0.04,1.707,1.921,0.3391,214.0,-308.0,0.135,-0.203,0.17,-0.35,0.2585,-0.2427,0.744,-0.36
8555967,CANDIDATE,347.97611,16.77,341.3,0.057,11.9,5.0,0.016926,1.62,5995.0,4.536,-0.3,0.964,0.878,2.009,156.0,-168.0,0.038,-0.213,0.28,-0.28,0.1119999999999999,-0.1181,0.352,-0.083
11198723,FALSE POSITIVE,6.840305932,4.32742,124933.0,1.094,2025.7,197.0,0.626114,62.08,5970.0,4.521,-0.18,0.996,0.908,1.877,161.0,-180.0,0.05,-0.21,0.25,-0.3,0.1114999999999999,-0.1286,0.342,-0.088
11199725,FALSE POSITIVE,1.032967155,1.17,127.3,0.025,8.3,1198.0,0.010249,21.22,5283.0,2.352,-0.5,2.948,18.959,0.0006095,135.0,-385.0,0.032,-0.025,0.05,-0.3,0.17475,-1.5785,1.113,-5.916
11200773,FALSE POSITIVE,2.489550708,2.84685,29838.9,1.185,443.6,544.0,0.425743,36.91,6018.0,4.558,-0.7,0.8497,0.802,2.355,163.0,-151.0,0.044,-0.207,0.3,-0.26,0.08845,-0.0755,0.359,-0.067
11228612,FALSE POSITIVE,2.980479588,3.72527,375343.0,0.479,1737.7,0.0,0.616794,70.52,6065.0,4.377,-0.3,0.954,1.047,1.17,158.0,-178.0,0.124,-0.214,0.28,-0.28,0.1391,-0.10605,0.378,-0.167
11232745,FALSE POSITIVE,4.81712182,2.45699,35756.4,1.233,445.3,221.0,0.50044,43.45,5411.0,4.581,-0.1,0.8855,0.795,2.4595,161.0,-143.0,0.032,-0.229,0.29,-0.26,0.081,-0.0951,0.289,-0.068
11233911,FALSE POSITIVE,2.479948394,5.7219,150682.0,0.67,489.6,436.0,0.396857,35.62,5391.0,4.539,-0.08,0.854,0.822,2.164,160.0,-140.0,0.051,-0.194,0.3,-0.26,0.0935,-0.08405,0.29,-0.072
11234677,FALSE POSITIVE,1.58742695,2.66475,76162.0,0.718,1150.7,674.0,0.277757,37.64,6440.0,4.309,-0.12,1.1544,1.248,0.8438,144.0,-192.0,0.101,-0.195,0.22,-0.3,0.2379,-0.1457999999999999,0.418,-0.192
11235323,FALSE POSITIVE,19.668404822,21.1764,352808.0,0.0,1834.5,0.0,0.548107,42.91,5260.0,4.56,-0.58,0.68,0.717,2.599,157.0,-135.0,0.083,-0.244,0.35,-0.28,0.1109,-0.0345,0.157,-0.072
3765917,CANDIDATE,11.8187288,4.017,249.0,0.282,10.3,88.0,0.014436,2.09,6111.0,4.461,-0.08,1.06425,1.015,1.05425,122.0,-122.0,0.094,-0.108,0.15,-0.15,0.1465,-0.1043,0.222,-0.183
3547760,CANDIDATE,5.78901936,3.102,110.3,0.1847,7.8,225.0,0.009509,0.78,5289.0,4.546,-0.44,0.717,0.748,2.418,158.0,-142.0,0.082,-0.16,0.3,-0.28,0.11625,-0.04745,0.171,-0.084
8652360,FALSE POSITIVE,0.968065631,1.772,92.5,0.518,14.0,1386.0,0.009047,0.68,5367.0,4.63,-0.54,0.74865,0.69,3.231,160.0,-149.0,0.032,-0.117,0.3,-0.28,0.0885,-0.0675,0.143,-0.049
5476671,FALSE POSITIVE,0.824181335,2.4864,224.7,1.174,40.2,1618.0,0.188743,18.2,5978.0,4.511,-0.36,0.92815,0.888,1.88,160.0,-176.0,0.065,-0.23,0.28,-0.28,0.1109,-0.10565,0.363,-0.083
11290515,CANDIDATE,12.26708306,2.7,,,,81.0,,,6177.0,4.345,-0.2,0.99,1.118,1.0315,72.0,-83.0,0.117,-0.17,0.15,-0.15,0.1149999999999999,-0.0889,0.386,-0.153
4919550,FALSE POSITIVE,2.45261841,1.9,85.5,0.3595,8.8,523.0,0.008449,0.69,5216.0,4.556,-0.2,0.761,0.778,2.284,80.0,-80.0,0.07,-0.117,0.15,-0.15,0.0875,-0.0475,0.156,-0.065
8216763,CANDIDATE,6.33342309,3.46,123.3,1.101,7.5,199.0,0.113908,7.62,4352.0,4.671,-0.2,0.6395,0.613,3.9005,116.0,-129.0,0.032,-0.042,0.3,-0.3,0.0542,-0.063,0.055,-0.05
6767227,CANDIDATE,5.522479,2.666,33.1,0.6606,8.6,226.0,0.005574,0.76,6538.0,4.286,-0.4,1.0585,1.247,0.86745,147.0,-196.0,0.135,-0.199,0.24,-0.3,0.17785,-0.11105,0.571,-0.207
8094120,FALSE POSITIVE,0.706423768,1.0597,46.1,0.71,15.9,1887.0,0.006706,1.16,6514.0,4.09,-0.34,1.127,1.585,0.3984,184.0,-237.0,0.2475,-0.215,0.28,-0.29,0.2405,-0.15745,0.6165,-0.4745
3854496,CANDIDATE,9.4588054,3.66,270.0,0.365,8.6,139.0,0.01527,1.78,6211.0,4.45,-0.1,1.10765,1.033,1.3505,171.0,-202.0,0.06,-0.18,0.2,-0.28,0.1735,-0.1316999999999999,0.342,-0.127
3858757,FALSE POSITIVE,25.9534494,6.001,528.9,0.6188,10.5,33.0,0.021938,2.06,5591.0,4.559,0.07,0.977,0.86,2.163,179.0,-172.5,0.027,-0.2175,0.2299999999999999,-0.285,0.07715,-0.11615,0.2575,-0.0685
3858767,FALSE POSITIVE,3.49550335,3.799,60.9,0.0843,9.6,307.0,0.007058,0.66,5581.0,4.559,-0.02,0.9417,0.845,2.1775,149.0,-139.0,0.031,-0.23,0.24,-0.26,0.0807,-0.10055,0.341,-0.071
3858884,FALSE POSITIVE,25.95193721,15.9897,399167.0,0.51,915.3,0.0,0.653253,123.34,6569.0,4.008,-0.5,1.11,1.729,0.3023,188.0,-241.0,0.3255,-0.183,0.29,-0.3,0.2055,-0.1653,0.565,-0.607
3936061,CANDIDATE,71.008017,5.395,170.2,0.1788,6.6,19.0,0.011971,1.11,5847.0,4.526,-0.2,0.99315,0.896,1.12535,87.0,-87.0,0.21,-0.221,0.15,-0.15,0.11305,-0.1169999999999999,0.368,-0.396
3938073,FALSE POSITIVE,31.024310431,7.63621,96480.3,1.009,4403.8,46.0,0.490678,93.29,6011.0,4.313,-0.12,1.04755,1.162,0.6234500000000001,145.0,-164.0,0.22,-0.22,0.24,-0.25,0.1875,-0.133,0.476,-0.489
3972391,FALSE POSITIVE,0.634131057,2.851,27.1,0.0891,11.7,1683.0,0.004806,0.58,6428.0,4.329,-0.5,1.069,1.23,0.606,163.0,-176.0,0.132,-0.132,0.26,-0.3,0.1825,-0.141,0.431,-0.345
3972432,CANDIDATE,2.90805147,2.812,103.1,0.771,8.3,368.0,0.01017,0.97,5889.0,4.543,-0.22,0.95915,0.869,2.0700000000000003,142.0,-167.0,0.037,-0.242,0.28,-0.28,0.109,-0.1164999999999999,0.38,-0.069
3973002,FALSE POSITIVE,1.992098705,4.03833,69414.0,1.069,1186.0,542.0,0.466485,45.85,6024.0,4.523,-0.26,0.985,0.9,1.903,158.0,-187.0,0.05,-0.2,0.26,-0.3,0.1105,-0.1297,0.344,-0.088
5025217,FALSE POSITIVE,1.78752921,5.315,62.9,0.064,16.0,604.0,0.007309,5.86,6299.0,4.333,-0.42,1.60325,1.195,0.5010245,155.0,-181.0,0.141,-0.145,0.26,-0.3,0.2314999999999999,-0.3895,0.436,-0.373
5025234,FALSE POSITIVE,1.77555333,14.41,83.5,0.9299,14.1,581.0,0.010126,1.26,6594.0,4.376,-0.2,1.3902,1.198,0.58962,111.0,-111.0,0.139,-0.139,0.15,-0.15,0.19995,-0.211,0.393,-0.393
